,img_path,label,height_brick,height_plate,height_other,shape_corner,shape_round,shape_square,short_1,short_2,short_4,short_6,short_8,long_1,long_2,long_3,long_4,long_6,long_8,long_10,long_12,row_col_ratio,row_col_PCA_0,row_col_PCA_1,row_col_PCA_2,row_col_PCA_3,row_col_PCA_4,row_col_PCA_5,row_col_PCA_6,row_col_PCA_7,row_col_PCA_8,row_col_PCA_9,row_col_PCA_10,row_col_PCA_11,row_col_PCA_12,row_col_PCA_13,row_col_PCA_14,row_col_PCA_15,row_col_PCA_16,row_col_PCA_17,row_col_PCA_18,row_col_PCA_19,row_col_PCA_20,row_col_PCA_21,row_col_PCA_22,row_col_PCA_23,row_col_PCA_24,row_col_PCA_25,row_col_PCA_26,row_col_PCA_27,row_col_PCA_28,row_col_PCA_29,row_col_PCA_30,row_col_PCA_31,row_col_PCA_32,row_col_PCA_33,row_col_PCA_34,row_col_PCA_35,row_col_PCA_36,row_col_PCA_37,row_col_PCA_38,row_col_PCA_39,row_col_PCA_40,row_col_PCA_41,row_col_PCA_42,row_col_PCA_43,row_col_PCA_44,row_col_PCA_45,row_col_PCA_46,row_col_PCA_47,row_col_PCA_48,row_col_PCA_49
156,/home/sean/Desktop/lego_images_bounding_labeled/plate_6x8/42. a3a87fb636075ce39d9b1eb04c1fabaf.png,plate_6x8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5699152542372882,0.28212007614635704,-0.7223263986845028,-0.26158798821760815,-0.08206115664133708,0.9119310812656797,-0.7329811907452528,0.31420447829733344,1.083458837446843,-0.7175654060635945,0.3805772596905378,1.6428406069256636,-0.88826453425403,-0.6777452379816226,1.4810398308973847,-2.4952572245490443,-0.1616381014741966,-1.571415600925836,-1.1555134287921833,-0.20897320762584082,0.6554047807853307,-1.2040441411242866,0.34882428344454086,0.7667265680866572,-0.5172422138537397,0.5277593789525463,-1.4271287544350568,1.815697960579428,0.8251671554725977,0.3912955678881636,-0.9525987337214934,0.49384966480611786,-2.0798735315976375,0.9764225134392391,-2.1892794888114673,-1.1419104996960514,-0.3091177206406925,-0.644278677583065,0.28320141606956595,0.9607992811891488,-1.8626976894805536,-2.0347432809058064,-0.8623280958533434,0.5100299685949159,0.6347070349272292,3.3020290251333124,-0.4926450685940529,1.1308164379463204,-1.2522471870549932,4.318231344703546,1.2004158991984561
157,/home/sean/Desktop/lego_images_bounding_labeled/plate_6x8/2. lego-plate-6-x-8-3036-30.jpg,plate_6x8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.556420233463035,0.00037552905787095904,-0.05770975420567357,-0.9960179205512717,0.013869781171099101,1.6891485487810278,-0.37511056417666117,-0.8043534912252279,-2.4507767182039584,3.0299329420827887,-1.0246097148593587,0.4900251406754027,3.8954334544471068,0.7046966845083169,1.8729113411495197,-0.0008356216411841154,2.7133497387046184,1.0295703561046536,2.147611896247989,3.4327008602580795,0.6989874500247086,1.0598072004790295,0.9038673524388079,1.8614018702108648,0.9932384394311828,2.4749750370577916,-3.9688349898876782,-0.49772616612754567,2.2878409936504247,-0.8945282110830881,0.9279407026624503,1.2374333540449185,-1.2941257216820687,-2.4951617126068313,3.246374956695214,2.6111613236467393,-1.2606804926509483,-0.9643130332582568,3.675300408505947,0.25171217265306806,-0.7357413246931367,-1.4276679543882356,0.5463431742599858,-2.4626672490164236,-1.6780927062204387,0.022106387902660767,0.5765535971450636,1.3956156344294166,1.1732536024484441,0.8338998924074252,-1.372213791758732
158,/home/sean/Desktop/lego_images_bounding_labeled/plate_6x8/7. lego-reddish-brown-plate-6-x-8-3036-30-266096-82.jpg,plate_6x8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5719844357976653,-0.15028139756559178,0.15195600759796554,-1.135052636798933,-0.2079642967186687,1.3761076142368989,-0.16509844024933062,0.010255814693530485,-1.3215719041124432,2.228689327811643,-1.3562048074033983,0.7077306884213295,2.4409697741394463,0.8794695757886258,2.6394667020271196,-1.1252835131646155,5.670826861983024,1.4151471047346673,-0.6455947036024139,-3.2137433833213747,-2.3377946459358125,-3.3669286358180677,-2.287283329069731,-3.279723847396834,-0.6775130763606559,-4.913668218534346,4.928038965719477,0.3865885202354748,-4.437675834094335,0.266075340442801,1.673998598051773,-2.8173646104122043,2.788992683416767,3.1547514834139827,-0.5150651948842823,-2.967401122334758,0.40309479876790205,1.9079146008645864,1.3411879258210604,1.3311738167029403,-1.8937561226928423,0.7025684938775286,-1.7048743225732041,-2.1931184426837618,0.20653684410291426,-1.2150803374234587,0.5800011860330151,-0.6177953648857767,-0.25492684426507417,-1.1853395224246532,0.7067091889197528
159,/home/sean/Desktop/lego_images_bounding_labeled/corner_plate_1x2x2/83. light-bluish-gray-plate-corner-2-x-2.jpg,corner_plate_1x2x2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-0.530920747277416,0.2239343472790348,0.8802082109597889,-0.14123560756671064,-0.23255712310583407,0.5970486939904217,0.11474830517713833,0.060209484214775295,0.5293122188883197,-0.19190148108588811,-0.049841263738939094,-0.5106392404017235,-0.403514461136511,0.18808063842845657,-0.012239858855700888,-0.02215092298718116,0.4649237880021698,0.4937300146118175,0.12231860349905906,-0.26230253110510987,0.381199859739949,0.06867676365779847,-0.7861304605529218,0.6870520507939053,-0.558371463454953,-0.179438582635308,-0.623161990040009,-0.18956234528133628,-0.11919406756434191,0.03513313922170966,0.167263058223635,0.033991503051016565,-0.6529304070610596,-0.3985603112233897,0.5831062308206286,-0.3236237643921608,0.3615137476467896,-0.1431348511621329,-0.6405131854266588,-0.1412897743286258,-0.15356298102931826,-0.7685062849923875,0.7517500491942211,0.44743030484728186,0.4726155242554482,0.31722885905828896,0.009791763897958673,0.33041441286069295,-1.1942152286536107,0.31332854229779783
160,/home/sean/Desktop/lego_images_bounding_labeled/corner_plate_1x2x2/26. lego-242024-2420-1x-bright-yellow-1x2x2-corner-plate_1-1244x1067.jpg,corner_plate_1x2x2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8627049180327869,-0.3481486115458856,1.7526592292688723,-1.3402363941578008,-0.22395928725030778,-0.4175108220502639,-0.34083403220266983,0.3867178605838132,-0.04053803294339884,-0.8324452971330055,1.7951145160854545,1.8385905546791472,-0.09533636318236952,0.8620268385357169,-1.0572902204866284,-1.6575893641626123,-0.3804060021611668,-1.6789454871142102,0.9149771668333008,-0.6691753081463613,1.5050846038521006,-0.6762609552949962,-2.2605413824602913,0.9930266259961383,-0.3623779642442077,1.9429577986625077,0.9966175151395357,1.3891325072780702,-0.47523704771579256,-1.5354722337669475,1.5222423649238133,0.14865687319454463,0.34296609249249005,-1.150037289499133,0.6267433504635099,-1.1050987203909959,0.6170293853952683,-0.8604127261563086,0.5530638611787941,0.3636001639035927,-2.0604021200695684,-0.295686881699817,0.7874355838995533,0.3514226945795036,-0.36979369255033107,0.6171336942619007,0.00881048339171281,-0.3922615673784144,-1.155647100344583,-0.16963504172741406,1.6424733272131635
161,/home/sean/Desktop/lego_images_bounding_labeled/corner_plate_1x2x2/8. lego-4211353-2420-job-lot-4x-light-blueish-grey-md-stone-medium-standard-grey-1x2x2-corner-plate_3.jpg,corner_plate_1x2x2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7587209302325582,1.5295420124753254,3.6478629650263223,-1.2320303144441813,-2.8483400105189216,-0.4712508350874881,-0.2170477243192147,3.7423900679738775,-2.16540348720481,0.3188106550602963,-0.9880291490671553,-0.3395484569751879,-1.0664844255722816,0.1363254853912096,0.6192909576474187,0.5787696078048327,-0.6066553244202222,0.8017536839122741,-0.8546904783647319,-0.17757067274944824,0.27742228263359886,-1.386471442487888,1.9823934503707101,0.133470839063405,0.6056212620515715,0.8493519879504005,-0.9752353445897164,-1.7350638179645819,0.5292566999860409,0.780965447309919,-0.1487892946610793,-2.1093928453081614,-1.4018396560185382,0.34945675589398534,0.13414233436113232,-1.1773024926394837,1.323643130159755,0.6203130188083344,-1.2122776372229824,-1.566879130683519,0.7267526457289917,-0.632555790117696,0.2359539017770341,-1.0112715124775442,-1.9766070812993792,0.11976161438057244,-1.958710260871459,-0.8548717652861219,-0.46643981638461857,-0.3241887367155079,0.05040266547150943
162,/home/sean/Desktop/lego_images_bounding_labeled/corner_plate_1x2x2/19. free-shipping-corner-plate-2x2-diy-enlighten-block-bricks-compatible-with-assembles-particles.jpg,corner_plate_1x2x2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7306889352818372,-0.25340535873191783,-1.078379273807206,0.10274222723559327,-1.0298691655276861,3.0776524376211887,-1.2940627676667091,0.11644308810177485,0.12685897468635884,-0.15737491930664124,0.7890727692220997,-1.735188660273185,0.5424456085412788,0.2307192705136942,0.39282416071177934,-0.18015888508083913,0.9005206748878053,1.7676161548738414,-0.47951100912601907,-0.9870761763510308,-0.6820872743404587,0.4472017181534351,0.42134972442244073,0.37543453140456196,-1.3609766803659613,1.1310979933699636,-1.7598388880070746,0.11624133276197313,0.18268581426750727,0.3716274505973875,-1.3458047486701734,0.054810094542226365,0.6039363295380189,0.5371134079911852,0.8675312524292986,-0.27920190496644665,-0.26558568818436556,1.586218097123728,-1.2102317405038692,0.058217612926423974,0.37032725880330913,0.4678011201902732,-0.49208224935468264,1.031793081717654,-0.9249055579836437,-0.5256680243286598,-0.70698453574751,0.35092614640755754,0.20118894782296845,-0.2766822045611049,0.7925684480777532
163,/home/sean/Desktop/lego_images_bounding_labeled/corner_plate_1x2x2/10. lego-242026-2420-1x-black-1x2x2-corner-plate_1.jpg,corner_plate_1x2x2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6976127320954907,1.2126040397002482,1.5754955800964283,-1.885117659468336,-2.9302035945613945,-1.5294596463221308,1.2406381200277725,3.17376897012659,-1.2303164055349942,-0.25261146528101613,-0.8434111114703321,-0.6496129366625376,-0.1353380273504609,-1.8351126908043014,-0.32286449851102134,-1.09273643662713,-0.9639818548127115,0.28789620465903226,0.1913365928681051,-0.22328987837704664,-0.32883908147349866,1.1741170646704329,-0.8478849082735035,0.10553702785587947,0.6238894854684133,0.1574690837628828,0.9745575761712183,-0.8234990256152792,1.0955708667308932,-1.4322031902006305,1.6178678857315052,1.3635736699655168,1.4588575839653628,-0.40811284861305475,-0.16902279478727564,1.16292470594825,-0.19143080609652094,-0.8631056497918783,-0.03457704150586473,0.9805312193520338,-1.9864524916817017,0.40484207401901456,0.6512364226876107,0.2602993749844941,1.209232928021869,-0.7167851725987394,2.1567354618004466,0.05722399201999001,1.1961973456977888,0.9715355355337573,0.10398387525625996
164,/home/sean/Desktop/lego_images_bounding_labeled/corner_plate_1x2x2/38. 2420.png,corner_plate_1x2x2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.9578713968957872,-0.5318642453240867,-0.4704327614396738,0.9268073147373697,-0.2296221420523898,0.000981430778261655,0.18291764359552337,0.34164722966626326,0.1672160241740797,-0.7181257457895576,-0.24795699615982883,0.14882739614540613,1.1376495311162576,-0.6753829995225079,0.40823990247572856,-0.5836514943527528,-0.3038627720663207,-0.19191827182352045,0.3635190178125736,-0.17098906362100677,-0.3422690414671283,-0.22565890252837884,0.47349836170148796,0.02288382181402806,-0.014031170516350855,0.7454025338292388,0.07243545713399399,-0.628154082474672,0.007825557424096628,-0.23804027139029835,0.5769022055611931,0.10852220156800013,-0.48359836358685976,0.5821987969335777,-0.41017825092816945,-0.7017756333608186,1.2394408281218774,-0.7428213902807668,0.29857985626580674,0.021180812541664748,-0.33547857450622176,-0.03786322009739001,-0.4347686431093285,0.388146709056573,-0.3909867926044197,0.25085197984815544,1.513265239107079,-0.07406124138346928,-1.0064982609888053,-0.6124653157018527,-0.18488105784046943
165,/home/sean/Desktop/lego_images_bounding_labeled/corner_plate_1x2x2/1. 242026.jpg,corner_plate_1x2x2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.615686274509804,0.3662867926506889,-0.6224666417916099,-0.503743643630699,-0.012263082575138555,0.8196985014594763,0.30396144500545047,-0.23955078300231986,0.03923105059468312,0.10161974472678006,-0.12834428201868076,0.31651503078668614,-0.38592861622701025,1.0057205050627906,0.15635267193360666,-0.04644294581786433,-0.4202166593303268,-0.25034935668970404,-1.119643890243303,0.005079472462836391,-0.14878710909595794,-0.4017133393196913,-0.18990835528143118,-0.14276858955751398,0.43844842818484275,-0.12506392234657926,-0.3761255086852051,0.4215372792192431,-0.935254741587411,0.0687186679751692,-0.45133993701888886,1.1326180767222203,-0.5655972484389326,0.6151615419616158,1.0238891171982534,-0.47787304348525156,-0.7202600938162963,0.17905627242553396,0.8583532553463374,-0.04207064637542135,-0.2887029592616557,0.4189967697572781,0.8084980639933974,0.29115315613256154,0.02471789271768363,0.8255102193886201,0.7020562579027528,0.02389660912567067,0.40190713168448877,1.939757639486461,-0.7241486599945224
166,/home/sean/Desktop/lego_images_bounding_labeled/brick_2x6/2. 2456.png,brick_2x6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5836575875486382,-0.7067029698891767,-0.8500842373975175,-1.4294659013866846,-0.7435871258683622,1.3309135190682444,0.9499106707118231,-0.2888942703463083,0.7930869776156202,-0.13129799802631692,0.7645220782999005,-0.986256148457472,-1.3004731052674878,-1.0513178207114229,0.3112830588495399,-0.38660840747795966,0.9783209594216389,0.47398797848504526,1.1939809257068261,-0.3248511780172964,0.877090638779581,-0.649122930552965,0.5440754665566219,-0.04130594277479259,-1.001247342096624,-0.1911490974911718,-0.96495118182421,1.0113639759155317,0.8061347167397086,0.5128096766694861,0.20533600503231036,0.813477508047894,0.458210590120197,0.5676807272835073,0.6533257654719735,0.38512653201502695,1.309248495843205,0.9932312388356883,-0.21362425656165615,0.5450209806512571,0.49766541354984545,-0.5749427405919089,-0.2899668003353449,0.9814069009321728,-0.46525162392628727,-0.03625126498357059,-0.5507484892167197,1.7679462643877937,1.1651163597699652,-0.27824245822501614,-1.0047125004690791
167,/home/sean/Desktop/lego_images_bounding_labeled/brick_2x6/21. large.jpg,brick_2x6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7713675213675214,-1.7016502659855122,1.6194913682655285,-0.6748474257163255,1.3811177326997546,-2.0466233560712475,-1.1171163943126907,1.2754875292781658,3.9166072843710515,-1.5045874665553365,-0.22719581293873242,2.1150933774140928,3.9509520534636975,-4.711658932467113,2.1760489118510966,6.259919240624576,-2.7493266694012974,6.172029122085299,0.38583281604136593,-1.9776443736977676,4.627773212964741,-0.3650887020678046,-2.0131600890808845,3.9123791865735162,-1.7085868557094044,-4.282067043500893,-3.3607439415211737,0.8908897789593156,-1.7191074577033298,-2.135838461684612,1.3893081090947483,0.05845795986485968,-0.9858858180919942,0.7966072881689407,-0.14691698193119598,-1.4999434125124653,-0.5758587579313784,-0.11998491143243793,1.163154064420709,-0.22940546520065982,-1.467876227234416,0.7347739234259326,-0.0314452075303999,-0.33181761835672685,-0.179777116114515,-0.9762091673845597,-0.8443144747499681,0.31139662053289885,0.9318110673783346,0.3530395202073679,0.6306325550409074
168,/home/sean/Desktop/lego_images_bounding_labeled/brick_2x6/12. lego-stein-2x6-helles-gelb-4181143-gebraucht.jpg,brick_2x6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5272373540856031,0.37750389517193234,-0.581062504289486,-1.0870214331885415,-0.5514943669400376,0.49508048730939747,1.489906842044329,-0.977027554222515,0.4660523153606297,-0.04290216640362247,-0.10268784437534784,-0.7074440685415252,0.1905617818764596,-0.32462950392696344,-0.9857213290836776,0.7929991259218699,0.0627757529328292,0.23461413803822662,0.6372798420580984,0.7035165027303238,-0.30367995038540274,0.3263664446830639,-0.31864323601473643,0.12654050383573895,1.1952014524305845,-0.07604852005320877,0.1228491308964242,0.13300312469098935,-0.8647063218171236,0.17874156802930466,0.06476093200364588,-0.5176557042456171,0.054545829676534416,0.0473182858875582,0.4133132411155427,-0.00599143842342291,-0.9684728596091879,0.22682040948749885,-0.21255410921476192,0.15338995224492233,0.07627950612156568,0.1919901717144977,0.39565533899099237,-0.715665793062402,-0.4565340951634879,-0.2689841681482166,0.11190042354579406,-0.5119284838966514,0.1422716422485877,-0.12437919579856367,-0.4407917488712242
169,/home/sean/Desktop/lego_images_bounding_labeled/brick_2x6/9. lego-black-duplo-brick-2-x-6-2300-2-220600-38.jpg,brick_2x6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8650963597430407,-0.4891606274232391,0.029998717208398893,0.7632727013504982,-0.1536021747772427,0.24212131627049543,-0.708148767303925,0.6844091343816098,0.44806767849537626,0.02418589911078491,0.29540964343498916,-0.3925652117274511,1.5148616648658477,-0.1973352698490354,-0.7767646531101486,0.5145825074610841,0.3712692474528855,-0.42054207490687995,-0.23077552121222142,0.5071466259838344,-2.126914699825875,0.45368800111042107,1.63986096151271,0.3365796247703566,-0.2536909437987967,-0.5238704166290542,0.5250044667320296,-0.8613264322668294,-0.3641448868266533,-0.07181395316804041,0.11284171286198663,0.6021106274072991,-0.15136716802963548,-0.15549213957680064,-0.6976901878655686,-0.10580689516767657,-0.02486998915901225,-0.9200703679728843,0.11156827180187877,1.0964304842459507,-0.634998858165728,1.2445993743107382,-0.41245478715702766,1.3605905650410397,-0.3740113577798679,-1.023774598272762,0.33788032557680664,-0.9067739633039148,-0.5566743073745944,0.17560136912885857,-0.07724762290648492
170,/home/sean/Desktop/lego_images_bounding_labeled/brick_2x6/71. 349900203.jpg,brick_2x6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9821428571428571,-0.44476673559365576,0.3667974283075397,0.25396449793077713,-0.33821652005700625,-0.1624743493758807,-0.49859727604357484,0.42996021009082713,-0.014343113635973034,-0.4108351681126201,0.8742883752835736,0.5396840446889407,0.9199075354258397,-0.6210989315015254,-0.134040098961291,-0.40900622259598185,-0.477316050217825,-0.20555048451799357,0.19095252860665335,0.37442613909489025,-0.9730058342870156,0.613367937259416,0.6237060383766709,-0.17510747997868456,0.25193038794476313,-0.040958884211623685,-0.020106164016089147,-0.028232099657422807,-0.5552586591557126,-0.0632753204982273,-0.2057004729941134,0.048004579101103124,-0.6990349069267364,0.3410773250496111,-0.39734281142978944,0.18683002056529413,0.5606046116643839,-0.9296153359219458,0.18847626162401523,0.6417420282309095,1.7650081499835366,0.814051009861208,0.09297607187849728,0.6502445006833376,1.843840386627051,-1.2558911287968955,0.10913937650240702,0.12822826314150906,-0.8732911570297861,0.6607028154987554,-0.4694692392841013
171,/home/sean/Desktop/lego_images_bounding_labeled/brick_2x6/13. lego-dark-flesh-brick-2-x-6-44237-2-448968-52.jpg,brick_2x6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.639763779527559,0.5334590485391392,-0.18069392713397708,0.09840826908052674,-0.05104431223115619,1.560263595470216,-1.1402285085605963,-0.7354627757808335,-0.26101359951297454,0.8708439225696486,0.08894798081946947,-0.7815687486231794,-0.354283499804417,-0.0076762765236204995,0.23575484329492333,-0.08371610306125347,0.565222150592187,0.615625608353358,0.264769534020026,-1.3466066753501311,-0.15572805400948198,0.23086763380824685,-0.1702688218286129,0.3368789394108025,-0.27985248853837924,-0.03201271075684402,-0.5024211354525339,0.25327252399389044,0.2797466443705125,-0.07315355625316972,-0.9220914714644145,0.4043052420358517,-0.07742595922594439,0.46569716439387143,-0.33299969896591775,0.3840130778857432,0.12401919736404036,0.9571610523768138,-1.25647239361963,-0.06178829238793594,-0.3726190224259409,-0.6969468994734064,0.03870189275545251,0.8381774549685539,-0.6630894447811807,0.354754646367076,-0.21995337551607966,-0.08444343620699425,-0.8544871129379745,0.07270876622293401,-0.14025758741635344
172,/home/sean/Desktop/lego_images_bounding_labeled/brick_2x6/18. lego-red-brick-2-x-6-x-2-weight-with-plate-bottom-2378-73090-73848-2-16448-81.jpg,brick_2x6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8210116731517509,-0.8595672164721629,0.5875266350971393,-0.6534602056636292,0.4434997804103624,-0.9829078709886347,0.5165277189402626,0.04467568336053919,0.5692204495935014,0.8354092063315857,0.5121155486095745,-0.23953623178578595,-0.43645223311765774,0.19656320143671543,-0.12275420391821178,-0.22465599253498594,0.32694813174381426,-0.37186200161754296,0.37920330063045027,-0.1020637137690486,0.0042948450150305075,0.019492313540815886,-0.0679905706404607,-0.2029589840016073,-0.3951508177922235,-0.21862450482688817,-0.13604405261057087,-0.010653299536075429,0.131717691590344,-0.27118227987178917,0.391331123588855,0.03445290071872046,-0.1051533116064921,0.4748094758112726,0.07631040256162117,0.4065980048721499,0.1251988405454559,-0.0628439434092382,0.3580076406204645,0.1513018230871631,0.6432651228717786,-0.49155492810245116,-0.2766552110408057,-0.11596416069536013,-0.39125533278306107,-0.18646742038441244,0.6732688277696018,0.6521628015361656,-0.8620823944816277,0.4998529668416486,-0.4193153362540913
173,/home/sean/Desktop/lego_images_bounding_labeled/brick_2x6/67. 086037266719e5eefdd6a3419aa6c39b.jpg,brick_2x6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.49490835030549896,0.7325727494304258,-0.16597311942858953,-1.1167120612028334,-1.2076679378063782,0.12012939657712245,1.508386926901977,-0.2105721328292781,0.9533853797762049,-0.9830247875071705,-0.19367638368585804,-0.9330406753762316,0.427772043668511,0.09017152630191302,-0.7157887972986403,0.02275708272783354,0.0718067888718709,0.12046471684385877,0.09373787506498897,1.3368926999857431,0.30539639001887486,-0.017150232993268528,-0.68599670320611,0.018353705987366572,0.7954984646853531,0.26007051333990555,-0.05960291446021554,0.36060315010176164,-1.112475650496827,-0.12299162745913281,-0.07404862556434519,-0.5670525017578346,0.10530320160669086,0.39849042997074147,0.3468034304298694,-0.5004575640489385,-0.8845768059499016,-0.2742426978020124,-0.6421508758223602,-0.38800085885080055,-0.7027592435308235,0.408959538492541,0.5748395711571854,-0.34310224932403954,0.6220894598753182,0.3722876155418158,0.7929363350403871,-0.4838592547560328,0.040553849004263114,-0.4066467631670801,2.112702465345009
174,/home/sean/Desktop/lego_images_bounding_labeled/brick_2x6/8. 2456_226_lg.png,brick_2x6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5700389105058365,-0.7888193181818081,-0.6694213096863505,-2.0406268299146424,-0.6879829610434445,1.5088233377165676,1.869184176150184,-0.6255413555622534,-0.7345527362154413,1.3233451332841812,0.2825628384859184,-0.3602443642023606,-0.3925209505438263,-0.3959974047796753,0.3115964326088989,0.9060641803741111,0.09874136275879673,0.30755080876814744,0.5474986695939503,-0.025847291371615875,0.5489797594065119,-0.13626806826630453,0.7889639344274634,-0.03992595548859357,0.0711801220105837,0.40653675949043094,-0.6382889322395887,-0.8113820932414845,-0.35997312843463547,-0.06688421891182653,-0.16774845189034684,0.10982397492968037,0.08985682938336585,-0.1036588715499599,-0.4578577624609286,0.15399953372728015,0.2938482784508748,0.06607709213698172,0.49888139602036286,0.14558561205958748,-0.6724709001487341,1.0988820458242163,-0.11466950554762621,-0.652896346935005,0.3010528918951289,0.6622636525294038,0.46277629869574205,0.7656705982211511,-0.14814374014397189,-0.16695446917682175,-0.041066697870335185
175,/home/sean/Desktop/lego_images_bounding_labeled/brick_2x6/39. 3466-1.jpg,brick_2x6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9135254988913526,-0.5181034682378184,-0.6261539022496591,0.2586880973047614,0.47114696480999685,-0.2507299145126649,-0.14410146251792313,0.4535256116231649,0.2884574513724925,0.3819219018906913,0.9965551137570301,0.6961288784416696,0.31992982139733483,-0.6669613265359283,0.26068237859316307,-0.4365706956735373,-0.08212975502727551,-1.3415568103518993,0.6049404322763596,-0.562662997317489,-0.1310733662271624,-0.5108213855581462,0.29071894384568886,-0.09557343932038904,-0.31699773006963927,0.28727381666802176,0.16649901928339148,-0.4257271974698953,-0.6121893078887677,-0.3715932327312623,0.5862453497971868,-0.6786692836093833,-0.3597441020829388,-0.6397517621797992,-0.06266182550079628,0.8137348847010804,-0.0749389534284562,0.08437417147037543,0.7626962497584225,-0.5597947053133575,-2.0430885564640757,0.40880016257844315,0.38437843111745645,-0.37858878716694605,-1.6144359670115063,0.35674107621662937,-0.9259049056042419,0.22304904376886656,-0.03595716279548902,-0.5901985887908168,-0.202657371364187
176,/home/sean/Desktop/lego_images_bounding_labeled/brick_2x6/3. lego-medium-stone-gray-brick-2-x-6-2456-44237-30-448968-64.jpg,brick_2x6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6400778210116731,0.6191969540028273,-0.17733685495375004,-0.8603161358974306,0.09810898824472238,-0.9197420504510456,0.5430850658196559,-0.580040978170014,-0.1614921704934585,-0.2837215048537599,-0.07460114965653651,0.07415296276358156,-0.14610636037667346,0.057420577012850575,-0.1628642372532064,-0.018150328725542283,0.4924129199204046,-0.6328087965384789,0.14892732690942545,-0.3354849825107116,0.06426860391507518,-0.4196167206637917,-0.6689540262444668,0.035039055374244045,0.4682815167270658,-0.24355904745238544,-0.3405107918860072,0.18975344229107724,0.33647072089939006,-0.06298099818283434,0.033208520630691525,0.20960814991809812,-0.2577657185850216,-0.19641680417225996,-0.48600403318468366,-0.11989768367533857,0.1158704900159216,-0.4789201525408308,0.37465770634420487,-0.17454516170743867,0.4132106184869902,-0.013048777475772778,0.12449232601270942,-0.1526788089211473,0.42352061535701,0.533154756820738,0.04431304489204888,-0.2301185024367196,0.013885668609119479,-0.5210785762550115,0.25861372767207447
177,/home/sean/Desktop/lego_images_bounding_labeled/brick_2x6/1. lego-brick-2-x-6-2456-44237-30.jpg,brick_2x6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9259259259259259,-0.49559101038013414,-0.5626714083852302,0.7596048956961565,0.12968230014154672,-0.3631575697129181,-0.4044492261871083,0.7815587352933353,0.4947355452934695,0.2789632342965221,0.666648712044714,0.13676944403292604,0.3177819763038628,-0.15343878028895752,0.1620939238414567,-1.0310134892071778,-0.18348068697922798,0.6501175015213129,-0.0042581301539425425,0.7091231864800975,-0.5420998314720655,0.10843097328492796,1.1151412470482693,0.0028519347747808115,-0.487695315634158,-0.3592843787171651,0.13968589439597776,-0.2601953515291654,0.03688999748433293,-0.06157564153237823,-0.19012704303612363,0.046236781060491665,-0.49844383070284193,0.5559100637150421,-0.43255494370346304,0.26384207277684774,0.49405263143049005,-0.7907030587784438,0.12295680720517427,0.6306552888641042,0.5432385276684352,0.8121043934690875,-0.27789228611638855,0.1643804740031798,-0.5422504386763366,-0.30621161637644595,0.1664172188426403,0.4198125986823338,0.007525242522606783,-0.7922036653875717,0.09652223144684556
